,date,open,close,high,low,volume
327,2018-11-05,54.6,53.91,55.15,53.01,71425.68187
328,2018-11-06,53.93,56.48,56.88,53.87,82733.19375
329,2018-11-07,56.44,54.47,56.92,53.52,96697.10571
330,2018-11-08,54.49,52.72,55.12,52.42,71785.25117
331,2018-11-09,52.7,52.25,53.15,51.62,54807.00008
332,2018-11-10,52.28,52.48,53.08,51.97,37947.99062
333,2018-11-11,52.47,51.46,52.57,49.79,66550.49463
334,2018-11-12,51.5,51.26,52.04,50.59,60038.96458
335,2018-11-13,51.26,50.43,51.66,49.6,63966.88343
336,2018-11-14,50.41,45.05,51.08,42.0,307943.67228
337,2018-11-15,45.05,44.78,45.8,40.4,239147.14363
338,2018-11-16,44.78,42.89,44.95,42.38,126959.9343
339,2018-11-17,42.89,42.43,42.94,41.92,64923.26975
340,2018-11-18,42.46,42.61,43.84,42.11,69727.51818
341,2018-11-19,42.63,37.07,42.65,35.94,266627.8181
342,2018-11-20,37.11,33.8,38.8,31.47,481972.20552
343,2018-11-21,33.71,35.15,35.38,32.17,307689.28614
344,2018-11-22,35.17,32.11,35.68,31.84,140470.92969
345,2018-11-23,32.09,32.74,33.81,31.1,178263.37599
346,2018-11-24,32.74,29.73,34.3,29.07,175080.65021
347,2018-11-25,29.72,31.49,32.93,27.7,330712.41278
348,2018-11-26,31.51,30.18,32.88,28.66,346086.77239
349,2018-11-27,30.18,31.61,32.16,29.05,194024.5309
350,2018-11-28,31.62,34.74,36.51,31.39,261988.56211
351,2018-11-29,34.74,33.88,36.0,33.08,206424.03941
352,2018-11-30,33.9,32.21,34.53,31.07,182324.55561
353,2018-12-01,32.19,34.17,35.1,31.38,130601.17527
354,2018-12-02,34.11,33.82,35.24,33.21,126562.51308
355,2018-12-03,33.81,30.9,33.97,30.08,160953.47619
356,2018-12-04,30.92,31.13,32.25,29.87,125624.10065
357,2018-12-05,31.14,29.27,31.4,29.15,122536.95919
358,2018-12-06,29.28,26.78,30.49,26.25,186020.5287
359,2018-12-07,26.74,24.91,26.94,22.32,344334.77132
360,2018-12-08,24.88,24.22,26.63,22.89,272026.24012
361,2018-12-09,24.23,25.37,26.75,24.2,185392.27774
362,2018-12-10,25.37,24.14,25.82,23.67,159523.3339
363,2018-12-11,24.15,23.41,24.63,22.94,116912.31068
364,2018-12-12,23.4,24.13,24.98,23.2,116697.01621
365,2018-12-13,24.13,23.08,24.29,22.91,101343.24553
366,2018-12-14,23.06,23.34,23.76,22.5,115451.19357
367,2018-12-15,23.33,23.6,24.06,23.09,114346.73652
368,2018-12-16,23.59,25.52,26.96,23.48,284638.36643
369,2018-12-17,25.51,28.95,30.3,25.43,415677.55009
370,2018-12-18,28.97,29.89,30.15,27.39,241540.21994
