,date,open,close,high,low,volume
366,2019-05-29,8.0753,7.9658,8.2535,7.51,8601476.01
367,2019-05-30,7.9672,7.3,8.4942,6.8678,19447140.11
368,2019-05-31,7.3,8.5645,8.6903,7.1814,17867584.79
369,2019-06-01,8.5618,7.7027,8.6389,7.437,18849766.98
370,2019-06-02,7.7087,7.7188,7.982,7.4588,11897278.17
371,2019-06-03,7.7229,6.6926,7.731,6.5884,15539352.35
372,2019-06-04,6.6911,6.2943,6.8907,6.02,18008532.69
373,2019-06-05,6.2961,6.419,6.525,6.1353,10145734.87
374,2019-06-06,6.4182,6.3602,6.4602,5.9251,8420899.77
375,2019-06-07,6.3581,6.6195,6.78,6.2902,7060072.68
376,2019-06-08,6.6196,6.3408,6.7,6.1849,4999853.42
377,2019-06-09,6.3408,6.139,6.4803,5.9505,6342921.01
378,2019-06-10,6.1389,6.4258,6.49,6.0351,6632432.91
379,2019-06-11,6.4253,6.3132,6.4799,6.1282,5150171.36
380,2019-06-12,6.3133,6.4217,6.46,6.2,5561414.58
381,2019-06-13,6.4193,6.4591,6.6296,6.31,6501066.84
382,2019-06-14,6.4572,6.5401,6.55,6.3373,4874547.29
383,2019-06-15,6.54,6.8838,6.9456,6.5171,5735284.85
384,2019-06-16,6.8837,6.9703,7.188,6.7811,7683784.05
385,2019-06-17,6.9703,7.1247,7.23,6.9442,6057508.13
386,2019-06-18,7.1281,6.7857,7.1499,6.6366,5747975.05
387,2019-06-19,6.7824,6.8543,6.9653,6.7473,3062443.95
388,2019-06-20,6.8574,6.8277,6.8944,6.6644,3830065.3
389,2019-06-21,6.8291,7.0377,7.122,6.77,6706235.5
390,2019-06-22,7.0339,7.5049,7.5953,6.951,12185410.18
391,2019-06-23,7.5069,7.2712,7.6497,7.1701,6323886.37
392,2019-06-24,7.2705,7.2559,7.2734,7.0368,4507862.77
393,2019-06-25,7.2541,7.1726,7.3083,6.9618,5149908.78
394,2019-06-26,7.1736,6.8096,7.4475,6.1,16934720.29
395,2019-06-27,6.8082,5.9663,6.8557,5.6329,20215677.51
396,2019-06-28,5.9742,6.2182,6.2918,5.7625,12172080.98
397,2019-06-29,6.2206,6.3302,6.3915,5.9566,7403462.75
398,2019-06-30,6.3282,5.7926,6.3966,5.6894,8043978.96
399,2019-07-01,5.7949,6.0488,6.0764,5.5504,10552912.83
400,2019-07-02,6.0515,5.8957,6.15,5.5813,10062396.68
401,2019-07-03,5.8975,6.0405,6.0972,5.8,7260751.63
402,2019-07-04,6.0422,5.7166,6.0581,5.655,5600735.95
403,2019-07-05,5.7164,5.7431,5.89,5.6766,4258687.64
404,2019-07-06,5.7417,5.7692,5.9713,5.699,4080213.29
405,2019-07-07,5.7691,5.9278,6.0231,5.745,2781359.82
406,2019-07-08,5.9278,5.9385,5.985,5.8173,3686162.35
407,2019-07-09,5.9392,5.8859,6.0254,5.8272,4985903.78
